year,month,month_num,epi_week,district,cases,deaths
2018,August,8,34,Nankana Sahib,5,0
2018,August,8,31,Attock,4,0
2018,August,8,32,Attock,12,0
2018,August,8,33,Attock,11,0
2018,August,8,34,Attock,4,0
2018,August,8,31,Chakwal,3,0
2018,August,8,32,Chakwal,8,0
2018,August,8,33,Chakwal,8,0
2018,August,8,34,Chakwal,4,0
2018,August,8,31,Jhelum,5,0
2018,August,8,32,Jhelum,10,0
2018,August,8,33,Jhelum,10,0
2018,August,8,34,Jhelum,4,0
2018,August,8,31,Mianwali,4,0
2018,August,8,32,Mianwali,10,0
2018,August,8,33,Mianwali,9,0
2018,August,8,34,Mianwali,4,0
2018,August,8,31,D.G. Khan,5,0
2018,August,8,32,D.G. Khan,14,0
2018,August,8,33,D.G. Khan,17,0
2018,August,8,34,D.G. Khan,6,0
2018,August,8,31,Rajanpur,5,0
2018,August,8,32,Rajanpur,13,0
2018,August,8,33,Rajanpur,13,0
2018,August,8,34,Rajanpur,3,0
2018,August,8,31,Bahawalnagar,7,0
2018,August,8,32,Bahawalnagar,12,0
2018,August,8,33,Bahawalnagar,13,0
2018,August,8,34,Bahawalnagar,5,0
2018,September,9,36,Lahore,14,0
2018,September,9,37,Lahore,35,1
2018,September,9,38,Lahore,34,0
2018,September,9,39,Lahore,16,0
2018,September,9,36,Faisalabad,9,0
2018,September,9,37,Faisalabad,26,0
2018,September,9,38,Faisalabad,27,1
2018,September,9,39,Faisalabad,11,0
2018,September,9,36,Rawalpindi,9,0
2018,September,9,37,Rawalpindi,19,0
2018,September,9,38,Rawalpindi,20,0
2018,September,9,39,Rawalpindi,9,0
2018,September,9,36,Gujranwala,10,0
2018,September,9,37,Gujranwala,22,0
2018,September,9,38,Gujranwala,19,0
2018,September,9,39,Gujranwala,6,0
2018,September,9,36,Multan,9,0
2018,September,9,37,Multan,18,0
2018,September,9,38,Multan,16,0
2018,September,9,39,Multan,7,0
2018,September,9,36,Sheikhupura,7,0
2018,September,9,37,Sheikhupura,18,0
2018,September,9,38,Sheikhupura,17,0
2018,September,9,39,Sheikhupura,5,0
2018,September,9,36,Kasur,7,0
2018,September,9,37,Kasur,16,0
2018,September,9,38,Kasur,16,0
2018,September,9,39,Kasur,6,0
2018,September,9,36,Sialkot,7,0
2018,September,9,37,Sialkot,16,0
2018,September,9,38,Sialkot,16,0
2018,September,9,39,Sialkot,7,0
2018,September,9,36,Sargodha,5,0
2018,September,9,37,Sargodha,13,0
2018,September,9,38,Sargodha,14,0
2018,September,9,39,Sargodha,7,0
2018,September,9,36,Bahawalpur,6,0
2018,September,9,37,Bahawalpur,12,0
2018,September,9,38,Bahawalpur,13,0
2018,September,9,39,Bahawalpur,5,0
2018,September,9,36,Jhang,5,0
2018,September,9,37,Jhang,14,0
2018,September,9,38,Jhang,15,0
2018,September,9,39,Jhang,6,0
2018,September,9,36,Gujrat,5,0
2018,September,9,37,Gujrat,12,0
2018,September,9,38,Gujrat,13,0
2018,September,9,39,Gujrat,5,0
2018,September,9,36,Rahim Yar Khan,6,0
2018,September,9,37,Rahim Yar Khan,17,0
2018,September,9,38,Rahim Yar Khan,13,0
2018,September,9,39,Rahim Yar Khan,7,0
2018,September,9,36,Sahiwal,5,0
2018,September,9,37,Sahiwal,10,0
2018,September,9,38,Sahiwal,11,0
2018,September,9,39,Sahiwal,4,0
2018,September,9,36,Okara,5,0
2018,September,9,37,Okara,11,0
2018,September,9,38,Okara,11,0
2018,September,9,39,Okara,6,0
2018,September,9,36,Narowal,4,0
2018,September,9,37,Narowal,10,0
2018,September,9,38,Narowal,10,0
2018,September,9,39,Narowal,4,0
2018,September,9,36,Hafizabad,4,0
2018,September,9,37,Hafizabad,9,0
2018,September,9,38,Hafizabad,10,0
2018,September,9,39,Hafizabad,4,0
2018,September,9,36,Mandi Bahauddin,4,0
2018,September,9,37,Mandi Bahauddin,9,0
2018,September,9,38,Mandi Bahauddin,9,0
2018,September,9,39,Mandi Bahauddin,4,0
2018,September,9,36,Pakpattan,3,0
2018,September,9,37,Pakpattan,8,0
2018,September,9,38,Pakpattan,8,0
2018,September,9,39,Pakpattan,4,0
2018,September,9,36,Chiniot,4,0
2018,September,9,37,Chiniot,9,0
2018,September,9,38,Chiniot,9,0
2018,September,9,39,Chiniot,4,0
2018,September,9,36,Khushab,3,0
2018,September,9,37,Khushab,7,0
2018,September,9,38,Khushab,7,0
2018,September,9,39,Khushab,3,0
2018,September,9,36,Bhakkar,3,0
2018,September,9,37,Bhakkar,7,0
2018,September,9,38,Bhakkar,7,0
2018,September,9,39,Bhakkar,4,0
2018,September,9,36,Layyah,4,0
2018,September,9,37,Layyah,8,0
2018,September,9,38,Layyah,8,0
2018,September,9,39,Layyah,3,0
2018,September,9,36,Muzaffargarh,7,0
2018,September,9,37,Muzaffargarh,16,0
2018,September,9,38,Muzaffargarh,14,0
2018,September,9,39,Muzaffargarh,6,0
2018,September,9,36,Lodhran,3,0
2018,September,9,37,Lodhran,9,0
2018,September,9,38,Lodhran,8,0
2018,September,9,39,Lodhran,4,0
2018,September,9,36,Vehari,5,0
2018,September,9,37,Vehari,11,0
2018,September,9,38,Vehari,12,0
2018,September,9,39,Vehari,5,0
2018,September,9,36,Khanewal,5,0
2018,September,9,37,Khanewal,10,0
2018,September,9,38,Khanewal,13,0
2018,September,9,39,Khanewal,5,0
2018,September,9,36,Toba Tek Singh,5,0
2018,September,9,37,Toba Tek Singh,11,0
2018,September,9,38,Toba Tek Singh,11,0
2018,September,9,39,Toba Tek Singh,4,0
2018,September,9,36,Nankana Sahib,5,0
2018,September,9,37,Nankana Sahib,10,0
2018,September,9,38,Nankana Sahib,10,0
2018,September,9,39,Nankana Sahib,5,0
2018,September,9,36,Attock,4,0
2018,September,9,37,Attock,8,0
2018,September,9,38,Attock,9,0
2018,September,9,39,Attock,4,0
2018,September,9,36,Chakwal,3,0
2018,September,9,37,Chakwal,7,0
2018,September,9,38,Chakwal,6,0
2018,September,9,39,Chakwal,3,0
2018,September,9,36,Jhelum,3,0
2018,September,9,37,Jhelum,9,0
2018,September,9,38,Jhelum,8,0
2018,September,9,39,Jhelum,3,0
2018,September,9,36,Mianwali,4,0
2018,September,9,37,Mianwali,7,0
2018,September,9,38,Mianwali,8,0
2018,September,9,39,Mianwali,3,0
2018,September,9,36,D.G. Khan,5,0
2018,September,9,37,D.G. Khan,13,0
2018,September,9,38,D.G. Khan,11,0
2018,September,9,39,D.G. Khan,5,0
2018,September,9,36,Rajanpur,4,0
2018,September,9,37,Rajanpur,10,0
2018,September,9,38,Rajanpur,10,0
2018,September,9,39,Rajanpur,4,0
2018,September,9,36,Bahawalnagar,4,0
2018,September,9,37,Bahawalnagar,11,0
2018,September,9,38,Bahawalnagar,10,0
2018,September,9,39,Bahawalnagar,5,0
2018,October,10,40,Lahore,9,0
2018,October,10,41,Lahore,23,0
2018,October,10,42,Lahore,25,0
2018,October,10,43,Lahore,12,0
2018,October,10,40,Faisalabad,7,0
2018,October,10,41,Faisalabad,18,0
2018,October,10,42,Faisalabad,18,0
2018,October,10,43,Faisalabad,7,0
2018,October,10,40,Rawalpindi,6,0
2018,October,10,41,Rawalpindi,14,0
2018,October,10,42,Rawalpindi,12,0
2018,October,10,43,Rawalpindi,7,0
2018,October,10,40,Gujranwala,5,0
2018,October,10,41,Gujranwala,14,0
2018,October,10,42,Gujranwala,14,0
2018,October,10,43,Gujranwala,6,0
2018,October,10,40,Multan,5,0
2018,October,10,41,Multan,11,0
2018,October,10,42,Multan,12,0
2018,October,10,43,Multan,7,0
2018,October,10,40,Sheikhupura,6,0
2018,October,10,41,Sheikhupura,11,0
2018,October,10,42,Sheikhupura,11,0
2018,October,10,43,Sheikhupura,5,0
2018,October,10,40,Kasur,5,0
2018,October,10,41,Kasur,12,0
2018,October,10,42,Kasur,10,0
2018,October,10,43,Kasur,4,0
2018,October,10,40,Sialkot,4,0
2018,October,10,41,Sialkot,11,0
2018,October,10,42,Sialkot,12,0
2018,October,10,43,Sialkot,5,0
2018,October,10,40,Sargodha,4,0
2018,October,10,41,Sargodha,10,0
2018,October,10,42,Sargodha,9,0
2018,October,10,43,Sargodha,4,0
2018,October,10,40,Bahawalpur,4,0
2018,October,10,41,Bahawalpur,9,0
2018,October,10,42,Bahawalpur,8,0
2018,October,10,43,Bahawalpur,4,0
2018,October,10,40,Jhang,4,0
2018,October,10,41,Jhang,9,0
2018,October,10,42,Jhang,11,0
2018,October,10,43,Jhang,4,0
2018,October,10,40,Gujrat,3,0
2018,October,10,41,Gujrat,8,0
2018,October,10,42,Gujrat,9,0
2018,October,10,43,Gujrat,4,0
2018,October,10,40,Rahim Yar Khan,4,0
2018,October,10,41,Rahim Yar Khan,11,0
2018,October,10,42,Rahim Yar Khan,10,0
2018,October,10,43,Rahim Yar Khan,5,0
2018,October,10,40,Sahiwal,3,0
2018,October,10,41,Sahiwal,7,0
2018,October,10,42,Sahiwal,8,0
2018,October,10,43,Sahiwal,3,0
2018,October,10,40,Okara,4,0
2018,October,10,41,Okara,8,0
2018,October,10,42,Okara,8,0
2018,October,10,43,Okara,3,0
2018,October,10,40,Narowal,3,0
2018,October,10,41,Narowal,7,0
2018,October,10,42,Narowal,7,0
2018,October,10,43,Narowal,3,0
2018,October,10,40,Hafizabad,3,0
2018,October,10,41,Hafizabad,7,0
2018,October,10,42,Hafizabad,6,0
2018,October,10,43,Hafizabad,3,0
2018,October,10,40,Mandi Bahauddin,3,0
2018,October,10,41,Mandi Bahauddin,6,0
2018,October,10,42,Mandi Bahauddin,7,0
2018,October,10,43,Mandi Bahauddin,2,0
2018,October,10,40,Pakpattan,3,0
2018,October,10,41,Pakpattan,5,0
2018,October,10,42,Pakpattan,5,0
2018,October,10,43,Pakpattan,3,0
2018,October,10,40,Chiniot,3,0
2018,October,10,41,Chiniot,6,0
2018,October,10,42,Chiniot,6,0
2018,October,10,43,Chiniot,3,0
2018,October,10,40,Khushab,2,0
2018,October,10,41,Khushab,5,0
2018,October,10,42,Khushab,5,0
2018,October,10,43,Khushab,2,0
2018,October,10,40,Bhakkar,2,0
2018,October,10,41,Bhakkar,6,0
2018,October,10,42,Bhakkar,5,0
2018,October,10,43,Bhakkar,2,0
2018,October,10,40,Layyah,2,0
2018,October,10,41,Layyah,6,0
2018,October,10,42,Layyah,6,0
2018,October,10,43,Layyah,2,0
2018,October,10,40,Muzaffargarh,5,0
2018,October,10,41,Muzaffargarh,11,0
2018,October,10,42,Muzaffargarh,10,0
2018,October,10,43,Muzaffargarh,3,0
2018,October,10,40,Lodhran,3,0
2018,October,10,41,Lodhran,6,0
2018,October,10,42,Lodhran,6,0
2018,October,10,43,Lodhran,2,0
2018,October,10,40,Vehari,3,0
2018,October,10,41,Vehari,8,0
2018,October,10,42,Vehari,8,0
2018,October,10,43,Vehari,4,0
2018,October,10,40,Khanewal,3,0
2018,October,10,41,Khanewal,8,0
2018,October,10,42,Khanewal,9,0
2018,October,10,43,Khanewal,3,0
2018,October,10,40,Toba Tek Singh,3,0
2018,October,10,41,Toba Tek Singh,7,0
2018,October,10,42,Toba Tek Singh,8,0
2018,October,10,43,Toba Tek Singh,3,0
2018,October,10,40,Nankana Sahib,3,0
2018,October,10,41,Nankana Sahib,7,0
2018,October,10,42,Nankana Sahib,7,0
2018,October,10,43,Nankana Sahib,3,0
2018,October,10,40,Attock,3,0
2018,October,10,41,Attock,6,0
2018,October,10,42,Attock,7,0
2018,October,10,43,Attock,2,0
2018,October,10,40,Chakwal,2,0
2018,October,10,41,Chakwal,4,0
2018,October,10,42,Chakwal,5,0
2018,October,10,43,Chakwal,2,0
2018,October,10,40,Jhelum,2,0
2018,October,10,41,Jhelum,6,0
2018,October,10,42,Jhelum,6,0
2018,October,10,43,Jhelum,2,0
2018,October,10,40,Mianwali,2,0
2018,October,10,41,Mianwali,5,0
2018,October,10,42,Mianwali,5,0
2018,October,10,43,Mianwali,3,0
2018,October,10,40,D.G. Khan,4,0
2018,October,10,41,D.G. Khan,8,0
2018,October,10,42,D.G. Khan,9,0
2018,October,10,43,D.G. Khan,3,0
2018,October,10,40,Rajanpur,3,0
2018,October,10,41,Rajanpur,6,0
2018,October,10,42,Rajanpur,7,0
2018,October,10,43,Rajanpur,3,0
2018,October,10,40,Bahawalnagar,3,0
2018,October,10,41,Bahawalnagar,8,0
2018,October,10,42,Bahawalnagar,7,0
2018,October,10,43,Bahawalnagar,3,0
2018,November,11,44,Lahore,10,0
2018,November,11,45,Lahore,11,0
2018,November,11,46,Lahore,11,0
2018,November,11,47,Lahore,10,0
2018,November,11,44,Faisalabad,7,0
2018,November,11,45,Faisalabad,9,0
2018,November,11,46,Faisalabad,8,0
2018,November,11,47,Faisalabad,7,0
2018,November,11,44,Rawalpindi,5,0
2018,November,11,45,Rawalpindi,7,0
2018,November,11,46,Rawalpindi,7,0
2018,November,11,47,Rawalpindi,5,0
2018,November,11,44,Gujranwala,6,0
2018,November,11,45,Gujranwala,6,0
2018,November,11,46,Gujranwala,6,0
2018,November,11,47,Gujranwala,6,0
2018,November,11,44,Multan,5,0
2018,November,11,45,Multan,6,0
2018,November,11,46,Multan,5,0
2018,November,11,47,Multan,5,0
2018,November,11,44,Sheikhupura,4,0
2018,November,11,45,Sheikhupura,6,0
2018,November,11,46,Sheikhupura,6,0
2018,November,11,47,Sheikhupura,4,0
2018,November,11,44,Kasur,5,0
2018,November,11,45,Kasur,5,0
2018,November,11,46,Kasur,5,0
2018,November,11,47,Kasur,4,0
2018,November,11,44,Sialkot,4,0
2018,November,11,45,Sialkot,6,0
2018,November,11,46,Sialkot,5,0
2018,November,11,47,Sialkot,4,0
2018,November,11,44,Sargodha,4,0
2018,November,11,45,Sargodha,4,0
2018,November,11,46,Sargodha,4,0
2018,November,11,47,Sargodha,4,0
2018,November,11,44,Bahawalpur,4,0
2018,November,11,45,Bahawalpur,4,0
2018,November,11,46,Bahawalpur,4,0
2018,November,11,47,Bahawalpur,3,0
2018,November,11,44,Jhang,4,0
2018,November,11,45,Jhang,5,0
2018,November,11,46,Jhang,5,0
2018,November,11,47,Jhang,3,0
2018,November,11,44,Gujrat,4,0
2018,November,11,45,Gujrat,4,0
2018,November,11,46,Gujrat,4,0
2018,November,11,47,Gujrat,3,0
2018,November,11,44,Rahim Yar Khan,4,0
2018,November,11,45,Rahim Yar Khan,5,0
2018,November,11,46,Rahim Yar Khan,5,0
2018,November,11,47,Rahim Yar Khan,4,0
2018,November,11,44,Sahiwal,3,0
2018,November,11,45,Sahiwal,4,0
2018,November,11,46,Sahiwal,4,0
2018,November,11,47,Sahiwal,2,0
2018,November,11,44,Okara,3,0
2018,November,11,45,Okara,4,0
2018,November,11,46,Okara,4,0
2018,November,11,47,Okara,3,0
2018,November,11,44,Narowal,3,0
2018,November,11,45,Narowal,3,0
2018,November,11,46,Narowal,3,0
2018,November,11,47,Narowal,3,0
2018,November,11,44,Hafizabad,2,0
2018,November,11,45,Hafizabad,4,0
2018,November,11,46,Hafizabad,3,0
2018,November,11,47,Hafizabad,2,0
2018,November,11,44,Mandi Bahauddin,3,0
2018,November,11,45,Mandi Bahauddin,3,0
2018,November,11,46,Mandi Bahauddin,3,0
2018,November,11,47,Mandi Bahauddin,2,0
2018,November,11,44,Pakpattan,2,0
2018,November,11,45,Pakpattan,3,0
2018,November,11,46,Pakpattan,3,0
2018,November,11,47,Pakpattan,2,0
2018,November,11,44,Chiniot,3,0
2018,November,11,45,Chiniot,3,0
2018,November,11,46,Chiniot,3,0
2018,November,11,47,Chiniot,2,0
2018,November,11,44,Khushab,2,0
2018,November,11,45,Khushab,2,0
2018,November,11,46,Khushab,2,0
2018,November,11,47,Khushab,2,0
2018,November,11,44,Bhakkar,2,0
2018,November,11,45,Bhakkar,3,0
2018,November,11,46,Bhakkar,2,0
2018,November,11,47,Bhakkar,2,0
2018,November,11,44,Layyah,2,0
2018,November,11,45,Layyah,3,0
2018,November,11,46,Layyah,3,0
2018,November,11,47,Layyah,2,0
2018,November,11,44,Muzaffargarh,4,0
2018,November,11,45,Muzaffargarh,5,0
2018,November,11,46,Muzaffargarh,5,0
2018,November,11,47,Muzaffargarh,4,0
2018,November,11,44,Lodhran,2,0
2018,November,11,45,Lodhran,3,0
2018,November,11,46,Lodhran,3,0
2018,November,11,47,Lodhran,2,0
2018,November,11,44,Vehari,3,0
2018,November,11,45,Vehari,4,0
2018,November,11,46,Vehari,4,0
2018,November,11,47,Vehari,3,0
2018,November,11,44,Khanewal,3,0
2018,November,11,45,Khanewal,4,0
2018,November,11,46,Khanewal,4,0
2018,November,11,47,Khanewal,3,0
2018,November,11,44,Toba Tek Singh,3,0
2018,November,11,45,Toba Tek Singh,4,0
2018,November,11,46,Toba Tek Singh,3,0
2018,November,11,47,Toba Tek Singh,3,0
2018,November,11,44,Nankana Sahib,3,0
2018,November,11,45,Nankana Sahib,4,0
2018,November,11,46,Nankana Sahib,3,0
2018,November,11,47,Nankana Sahib,3,0
2018,November,11,44,Attock,3,0
2018,November,11,45,Attock,3,0
2018,November,11,46,Attock,3,0
2018,November,11,47,Attock,2,0
2018,November,11,44,Chakwal,2,0
2018,November,11,45,Chakwal,2,0
2018,November,11,46,Chakwal,2,0
2018,November,11,47,Chakwal,2,0
2018,November,11,44,Jhelum,2,0
2018,November,11,45,Jhelum,3,0
2018,November,11,46,Jhelum,3,0
2018,November,11,47,Jhelum,2,0
2018,November,11,44,Mianwali,2,0
2018,November,11,45,Mianwali,3,0
2018,November,11,46,Mianwali,2,0
2018,November,11,47,Mianwali,2,0
2018,November,11,44,D.G. Khan,3,0
2018,November,11,45,D.G. Khan,5,0
2018,November,11,46,D.G. Khan,4,0
2018,November,11,47,D.G. Khan,3,0
2018,November,11,44,Rajanpur,3,0
2018,November,11,45,Rajanpur,3,0
2018,November,11,46,Rajanpur,3,0
2018,November,11,47,Rajanpur,3,0
2018,November,11,44,Bahawalnagar,3,0
2018,November,11,45,Bahawalnagar,4,0
2018,November,11,46,Bahawalnagar,4,0
2018,November,11,47,Bahawalnagar,2,0
2018,December,12,48,Lahore,7,0
2018,December,12,49,Lahore,8,0
2018,December,12,50,Lahore,8,0
2018,December,12,51,Lahore,7,0
2018,December,12,48,Faisalabad,5,0
2018,December,12,49,Faisalabad,6,0
2018,December,12,50,Faisalabad,6,0
2018,December,12,51,Faisalabad,5,0
2018,December,12,48,Rawalpindi,4,0
2018,December,12,49,Rawalpindi,5,0
2018,December,12,50,Rawalpindi,4,0
2018,December,12,51,Rawalpindi,4,0
2018,December,12,48,Gujranwala,4,0
2018,December,12,49,Gujranwala,5,0
2018,December,12,50,Gujranwala,5,0
2018,December,12,51,Gujranwala,3,0
2018,December,12,48,Multan,4,0
2018,December,12,49,Multan,4,0
2018,December,12,50,Multan,4,0
2018,December,12,51,Multan,3,0
2018,December,12,48,Sheikhupura,4,0
2018,December,12,49,Sheikhupura,4,0
2018,December,12,50,Sheikhupura,4,0
2018,December,12,51,Sheikhupura,3,0
2018,December,12,48,Kasur,3,0
2018,December,12,49,Kasur,4,0
2018,December,12,50,Kasur,4,0
2018,December,12,51,Kasur,3,0
2018,December,12,48,Sialkot,3,0
2018,December,12,49,Sialkot,4,0
2018,December,12,50,Sialkot,4,0
2018,December,12,51,Sialkot,3,0
2018,December,12,48,Sargodha,3,0
2018,December,12,49,Sargodha,3,0
2018,December,12,50,Sargodha,3,0
2018,December,12,51,Sargodha,3,0
2018,December,12,48,Bahawalpur,2,0
2018,December,12,49,Bahawalpur,4,0
2018,December,12,50,Bahawalpur,3,0
2018,December,12,51,Bahawalpur,2,0
2018,December,12,48,Jhang,3,0
2018,December,12,49,Jhang,3,0
2018,December,12,50,Jhang,3,0
2018,December,12,51,Jhang,3,0
2018,December,12,48,Gujrat,3,0
2018,December,12,49,Gujrat,3,0
2018,December,12,50,Gujrat,3,0
2018,December,12,51,Gujrat,2,0
2018,December,12,48,Rahim Yar Khan,3,0
2018,December,12,49,Rahim Yar Khan,4,0
2018,December,12,50,Rahim Yar Khan,3,0
2018,December,12,51,Rahim Yar Khan,3,0
2018,December,12,48,Sahiwal,2,0
2018,December,12,49,Sahiwal,3,0
2018,December,12,50,Sahiwal,2,0
2018,December,12,51,Sahiwal,2,0
2018,December,12,48,Okara,2,0
2018,December,12,49,Okara,3,0
2018,December,12,50,Okara,3,0
2018,December,12,51,Okara,2,0
2018,December,12,48,Narowal,2,0
2018,December,12,49,Narowal,3,0
2018,December,12,50,Narowal,2,0
2018,December,12,51,Narowal,2,0
2018,December,12,48,Hafizabad,2,0
2018,December,12,49,Hafizabad,2,0
2018,December,12,50,Hafizabad,2,0
2018,December,12,51,Hafizabad,2,0
2018,December,12,48,Mandi Bahauddin,2,0
2018,December,12,49,Mandi Bahauddin,2,0
2018,December,12,50,Mandi Bahauddin,2,0
2018,December,12,51,Mandi Bahauddin,2,0
2018,December,12,48,Pakpattan,2,0
2018,December,12,49,Pakpattan,2,0
2018,December,12,50,Pakpattan,2,0
2018,December,12,51,Pakpattan,1,0
2018,December,12,48,Chiniot,2,0
2018,December,12,49,Chiniot,2,0
2018,December,12,50,Chiniot,2,0
2018,December,12,51,Chiniot,2,0
2018,December,12,48,Khushab,1,0
2018,December,12,49,Khushab,2,0
2018,December,12,50,Khushab,2,0
2018,December,12,51,Khushab,1,0
2018,December,12,48,Bhakkar,2,0
2018,December,12,49,Bhakkar,2,0
2018,December,12,50,Bhakkar,2,0
2018,December,12,51,Bhakkar,1,0
2018,December,12,48,Layyah,2,0
2018,December,12,49,Layyah,2,0
2018,December,12,50,Layyah,2,0
2018,December,12,51,Layyah,1,0
2018,December,12,48,Muzaffargarh,3,0
2018,December,12,49,Muzaffargarh,4,0
2018,December,12,50,Muzaffargarh,3,0
2018,December,12,51,Muzaffargarh,3,0
2018,December,12,48,Lodhran,2,0
2018,December,12,49,Lodhran,2,0
2018,December,12,50,Lodhran,2,0
2018,December,12,51,Lodhran,2,0
2018,December,12,48,Vehari,2,0
2018,December,12,49,Vehari,3,0
2018,December,12,50,Vehari,3,0
2018,December,12,51,Vehari,2,0
2018,December,12,48,Khanewal,2,0
2018,December,12,49,Khanewal,3,0
2018,December,12,50,Khanewal,3,0
2018,December,12,51,Khanewal,2,0
2018,December,12,48,Toba Tek Singh,2,0
2018,December,12,49,Toba Tek Singh,3,0
2018,December,12,50,Toba Tek Singh,3,0
2018,December,12,51,Toba Tek Singh,2,0
2018,December,12,48,Nankana Sahib,2,0
2018,December,12,49,Nankana Sahib,3,0
2018,December,12,50,Nankana Sahib,2,0
2018,December,12,51,Nankana Sahib,2,0
2018,December,12,48,Attock,2,0
2018,December,12,49,Attock,2,0
2018,December,12,50,Attock,2,0
2018,December,12,51,Attock,2,0
2018,December,12,48,Chakwal,1,0
2018,December,12,49,Chakwal,2,0
2018,December,12,50,Chakwal,2,0
2018,December,12,51,Chakwal,1,0
2018,December,12,48,Jhelum,2,0
2018,December,12,49,Jhelum,2,0
2018,December,12,50,Jhelum,2,0
2018,December,12,51,Jhelum,1,0
2018,December,12,48,Mianwali,2,0
2018,December,12,49,Mianwali,2,0
2018,December,12,50,Mianwali,2,0
2018,December,12,51,Mianwali,1,0
2018,December,12,48,D.G. Khan,3,0
2018,December,12,49,D.G. Khan,3,0
2018,December,12,50,D.G. Khan,3,0
2018,December,12,51,D.G. Khan,2,0
2018,December,12,48,Rajanpur,2,0
2018,December,12,49,Rajanpur,3,0
2018,December,12,50,Rajanpur,2,0
2018,December,12,51,Rajanpur,2,0
2018,December,12,48,Bahawalnagar,2,0
2018,December,12,49,Bahawalnagar,3,0
2018,December,12,50,Bahawalnagar,2,0
2018,December,12,51,Bahawalnagar,2,0
2019,January,1,1,Lahore,6,0
2019,January,1,2,Lahore,10,0
2019,January,1,3,Lahore,10,0
2019,January,1,4,Lahore,6,0
2019,January,1,1,Faisalabad,6,0
2019,January,1,2,Faisalabad,6,0
2019,January,1,3,Faisalabad,6,0
2019,January,1,4,Faisalabad,5,0
2019,January,1,1,Rawalpindi,4,0
2019,January,1,2,Rawalpindi,5,0
2019,January,1,3,Rawalpindi,5,0
2019,January,1,4,Rawalpindi,4,0
2019,January,1,1,Gujranwala,4,0
2019,January,1,2,Gujranwala,5,0
2019,January,1,3,Gujranwala,5,0
2019,January,1,4,Gujranwala,4,0
2019,January,1,1,Multan,3,0
2019,January,1,2,Multan,5,0
2019,January,1,3,Multan,5,0
2019,January,1,4,Multan,3,0
2019,January,1,1,Sheikhupura,4,0
2019,January,1,2,Sheikhupura,4,0
2019,January,1,3,Sheikhupura,4,0
2019,January,1,4,Sheikhupura,3,0
2019,January,1,1,Kasur,3,0
2019,January,1,2,Kasur,4,0
2019,January,1,3,Kasur,4,0
2019,January,1,4,Kasur,3,0
2019,January,1,1,Sialkot,4,0
2019,January,1,2,Sialkot,4,0
2019,January,1,3,Sialkot,4,0
2019,January,1,4,Sialkot,3,0
2019,January,1,1,Sargodha,3,0
2019,January,1,2,Sargodha,4,0
2019,January,1,3,Sargodha,4,0
2019,January,1,4,Sargodha,2,0
2019,January,1,1,Bahawalpur,3,0
2019,January,1,2,Bahawalpur,3,0
2019,January,1,3,Bahawalpur,3,0
2019,January,1,4,Bahawalpur,3,0
2019,January,1,1,Jhang,3,0
2019,January,1,2,Jhang,4,0
2019,January,1,3,Jhang,3,0
2019,January,1,4,Jhang,3,0
2019,January,1,1,Gujrat,2,0
2019,January,1,2,Gujrat,4,0
2019,January,1,3,Gujrat,3,0
2019,January,1,4,Gujrat,2,0
2019,January,1,1,Rahim Yar Khan,3,0
2019,January,1,2,Rahim Yar Khan,4,0
2019,January,1,3,Rahim Yar Khan,4,0
2019,January,1,4,Rahim Yar Khan,3,0
2019,January,1,1,Sahiwal,2,0
2019,January,1,2,Sahiwal,3,0
2019,January,1,3,Sahiwal,3,0
2019,January,1,4,Sahiwal,2,0
2019,January,1,1,Okara,3,0
2019,January,1,2,Okara,3,0
2019,January,1,3,Okara,3,0
2019,January,1,4,Okara,2,0
2019,January,1,1,Narowal,2,0
2019,January,1,2,Narowal,3,0
2019,January,1,3,Narowal,2,0
2019,January,1,4,Narowal,2,0
2019,January,1,1,Hafizabad,2,0
2019,January,1,2,Hafizabad,3,0
2019,January,1,3,Hafizabad,2,0
2019,January,1,4,Hafizabad,2,0
2019,January,1,1,Mandi Bahauddin,2,0
2019,January,1,2,Mandi Bahauddin,2,0
2019,January,1,3,Mandi Bahauddin,2,0
2019,January,1,4,Mandi Bahauddin,2,0
2019,January,1,1,Pakpattan,2,0
2019,January,1,2,Pakpattan,2,0
2019,January,1,3,Pakpattan,2,0
2019,January,1,4,Pakpattan,2,0
2019,January,1,1,Chiniot,2,0
2019,January,1,2,Chiniot,3,0
2019,January,1,3,Chiniot,2,0
2019,January,1,4,Chiniot,2,0
2019,January,1,1,Khushab,1,0
2019,January,1,2,Khushab,2,0
2019,January,1,3,Khushab,2,0
2019,January,1,4,Khushab,1,0
2019,January,1,1,Bhakkar,2,0
2019,January,1,2,Bhakkar,2,0
2019,January,1,3,Bhakkar,2,0
2019,January,1,4,Bhakkar,1,0
2019,January,1,1,Layyah,2,0
2019,January,1,2,Layyah,2,0
2019,January,1,3,Layyah,2,0
2019,January,1,4,Layyah,2,0
2019,January,1,1,Muzaffargarh,3,0
2019,January,1,2,Muzaffargarh,4,0
2019,January,1,3,Muzaffargarh,4,0
2019,January,1,4,Muzaffargarh,3,0
2019,January,1,1,Lodhran,2,0
2019,January,1,2,Lodhran,2,0
2019,January,1,3,Lodhran,2,0
2019,January,1,4,Lodhran,2,0
2019,January,1,1,Vehari,2,0
2019,January,1,2,Vehari,4,0
2019,January,1,3,Vehari,3,0
2019,January,1,4,Vehari,2,0
2019,January,1,1,Khanewal,2,0
