year,month,month_num,epi_week,region,district,cases,deaths
2018,July,7,26,Punjab,Jhang,5,0
2018,July,7,27,Punjab,Jhang,11,0
2018,July,7,28,Punjab,Jhang,11,0
2018,July,7,29,Punjab,Jhang,4,0
2018,July,7,26,Punjab,Gujrat,5,0
2018,July,7,27,Punjab,Gujrat,8,0
2018,July,7,28,Punjab,Gujrat,10,0
2018,July,7,29,Punjab,Gujrat,4,0
2018,July,7,26,Punjab,Rahim Yar Khan,5,0
2018,July,7,27,Punjab,Rahim Yar Khan,12,1
2018,July,7,28,Punjab,Rahim Yar Khan,11,0
2018,July,7,29,Punjab,Rahim Yar Khan,5,0
2018,July,7,26,Punjab,Sahiwal,4,0
2018,July,7,27,Punjab,Sahiwal,8,0
2018,July,7,28,Punjab,Sahiwal,8,0
2018,July,7,29,Punjab,Sahiwal,3,0
2018,July,7,26,Punjab,Okara,4,0
2018,July,7,27,Punjab,Okara,8,0
2018,July,7,28,Punjab,Okara,9,0
2018,July,7,29,Punjab,Okara,4,0
2018,July,7,26,Punjab,Narowal,3,0
2018,July,7,27,Punjab,Narowal,8,0
2018,July,7,28,Punjab,Narowal,7,0
2018,July,7,29,Punjab,Narowal,4,0
2018,July,7,26,Punjab,Hafizabad,3,0
2018,July,7,27,Punjab,Hafizabad,8,0
2018,July,7,28,Punjab,Hafizabad,7,0
2018,July,7,29,Punjab,Hafizabad,3,0
2018,July,7,26,Punjab,Mandi Bahauddin,3,0
2018,July,7,27,Punjab,Mandi Bahauddin,6,0
2018,July,7,28,Punjab,Mandi Bahauddin,7,0
2018,July,7,29,Punjab,Mandi Bahauddin,3,0
2018,July,7,26,Punjab,Pakpattan,3,0
2018,July,7,27,Punjab,Pakpattan,6,0
2018,July,7,28,Punjab,Pakpattan,6,0
2018,July,7,29,Punjab,Pakpattan,3,0
2018,July,7,26,Punjab,Chiniot,3,0
2018,July,7,27,Punjab,Chiniot,7,0
2018,July,7,28,Punjab,Chiniot,8,1
2018,July,7,29,Punjab,Chiniot,3,0
2018,July,7,26,Punjab,Khushab,3,0
2018,July,7,27,Punjab,Khushab,5,0
2018,July,7,28,Punjab,Khushab,5,0
2018,July,7,29,Punjab,Khushab,2,0
2018,July,7,26,Punjab,Bhakkar,3,0
2018,July,7,27,Punjab,Bhakkar,6,0
2018,July,7,28,Punjab,Bhakkar,5,0
2018,July,7,29,Punjab,Bhakkar,2,0
2018,July,7,26,Punjab,Layyah,2,0
2018,July,7,27,Punjab,Layyah,7,0
2018,July,7,28,Punjab,Layyah,6,0
2018,July,7,29,Punjab,Layyah,3,0
2018,July,7,26,Punjab,Muzaffargarh,5,0
2018,July,7,27,Punjab,Muzaffargarh,11,0
2018,July,7,28,Punjab,Muzaffargarh,12,0
2018,July,7,29,Punjab,Muzaffargarh,5,0
2018,July,7,26,Punjab,Lodhran,2,0
2018,July,7,27,Punjab,Lodhran,7,0
2018,July,7,28,Punjab,Lodhran,7,0
2018,July,7,29,Punjab,Lodhran,3,0
2018,July,7,26,Punjab,Vehari,4,0
2018,July,7,27,Punjab,Vehari,8,0
2018,July,7,28,Punjab,Vehari,9,1
2018,July,7,29,Punjab,Vehari,4,0
2018,July,7,26,Punjab,Khanewal,4,0
2018,July,7,27,Punjab,Khanewal,8,0
2018,July,7,28,Punjab,Khanewal,9,0
2018,July,7,29,Punjab,Khanewal,4,0
2018,July,7,26,Punjab,Toba Tek Singh,3,0
2018,July,7,27,Punjab,Toba Tek Singh,8,0
2018,July,7,28,Punjab,Toba Tek Singh,9,0
2018,July,7,29,Punjab,Toba Tek Singh,4,0
2018,July,7,26,Punjab,Nankana Sahib,3,0
2018,July,7,27,Punjab,Nankana Sahib,8,0
2018,July,7,28,Punjab,Nankana Sahib,8,0
2018,July,7,29,Punjab,Nankana Sahib,4,0
2018,July,7,26,Punjab,Attock,3,0
2018,July,7,27,Punjab,Attock,7,0
2018,July,7,28,Punjab,Attock,6,0
2018,July,7,29,Punjab,Attock,3,0
2018,July,7,26,Punjab,Chakwal,2,0
2018,July,7,27,Punjab,Chakwal,6,0
2018,July,7,28,Punjab,Chakwal,5,0
2018,July,7,29,Punjab,Chakwal,2,0
2018,July,7,26,Punjab,Jhelum,2,0
2018,July,7,27,Punjab,Jhelum,7,0
2018,July,7,28,Punjab,Jhelum,6,0
2018,July,7,29,Punjab,Jhelum,3,0
2018,July,7,26,Punjab,Mianwali,3,0
2018,July,7,27,Punjab,Mianwali,6,1
2018,July,7,28,Punjab,Mianwali,6,0
2018,July,7,29,Punjab,Mianwali,2,0
2018,July,7,26,Punjab,D.G. Khan,4,0
2018,July,7,27,Punjab,D.G. Khan,9,0
2018,July,7,28,Punjab,D.G. Khan,10,0
2018,July,7,29,Punjab,D.G. Khan,3,0
2018,July,7,26,Punjab,Rajanpur,3,0
2018,July,7,27,Punjab,Rajanpur,8,0
2018,July,7,28,Punjab,Rajanpur,7,0
2018,July,7,29,Punjab,Rajanpur,4,0
2018,July,7,26,Punjab,Bahawalnagar,3,0
2018,July,7,27,Punjab,Bahawalnagar,7,0
2018,July,7,28,Punjab,Bahawalnagar,9,0
2018,July,7,29,Punjab,Bahawalnagar,4,0
2018,August,8,31,Punjab,Lahore,15,0
2018,August,8,32,Punjab,Lahore,41,0
2018,August,8,33,Punjab,Lahore,43,1
2018,August,8,34,Punjab,Lahore,23,0
2018,August,8,31,Punjab,Faisalabad,11,0
2018,August,8,32,Punjab,Faisalabad,33,0
2018,August,8,33,Punjab,Faisalabad,29,0
2018,August,8,34,Punjab,Faisalabad,16,0
2018,August,8,31,Punjab,Rawalpindi,10,0
2018,August,8,32,Punjab,Rawalpindi,24,1
2018,August,8,33,Punjab,Rawalpindi,24,0
2018,August,8,34,Punjab,Rawalpindi,12,0
2018,August,8,31,Punjab,Gujranwala,7,0
2018,August,8,32,Punjab,Gujranwala,26,0
2018,August,8,33,Punjab,Gujranwala,25,0
2018,August,8,34,Punjab,Gujranwala,12,0
2018,August,8,31,Punjab,Multan,9,0
2018,August,8,32,Punjab,Multan,21,0
2018,August,8,33,Punjab,Multan,22,1
2018,August,8,34,Punjab,Multan,10,0
2018,August,8,31,Punjab,Sheikhupura,7,0
2018,August,8,32,Punjab,Sheikhupura,20,0
2018,August,8,33,Punjab,Sheikhupura,21,0
2018,August,8,34,Punjab,Sheikhupura,10,0
2018,August,8,31,Punjab,Kasur,8,0
2018,August,8,32,Punjab,Kasur,18,0
2018,August,8,33,Punjab,Kasur,20,1
2018,August,8,34,Punjab,Kasur,9,0
2018,August,8,31,Punjab,Sialkot,6,0
2018,August,8,32,Punjab,Sialkot,21,0
2018,August,8,33,Punjab,Sialkot,20,0
2018,August,8,34,Punjab,Sialkot,9,0
2018,August,8,31,Punjab,Sargodha,8,0
2018,August,8,32,Punjab,Sargodha,17,0
2018,August,8,33,Punjab,Sargodha,17,0
2018,August,8,34,Punjab,Sargodha,6,0
2018,August,8,31,Punjab,Bahawalpur,7,0
2018,August,8,32,Punjab,Bahawalpur,15,0
2018,August,8,33,Punjab,Bahawalpur,16,1
2018,August,8,34,Punjab,Bahawalpur,7,0
2018,August,8,31,Punjab,Jhang,9,0
2018,August,8,32,Punjab,Jhang,15,0
2018,August,8,33,Punjab,Jhang,17,0
2018,August,8,34,Punjab,Jhang,8,0
2018,August,8,31,Punjab,Gujrat,7,0
2018,August,8,32,Punjab,Gujrat,15,0
2018,August,8,33,Punjab,Gujrat,14,0
2018,August,8,34,Punjab,Gujrat,7,0
2018,August,8,31,Punjab,Rahim Yar Khan,9,0
2018,August,8,32,Punjab,Rahim Yar Khan,18,0
2018,August,8,33,Punjab,Rahim Yar Khan,18,1
2018,August,8,34,Punjab,Rahim Yar Khan,8,0
2018,August,8,31,Punjab,Sahiwal,7,0
2018,August,8,32,Punjab,Sahiwal,12,0
2018,August,8,33,Punjab,Sahiwal,13,0
2018,August,8,34,Punjab,Sahiwal,5,0
2018,August,8,31,Punjab,Okara,7,0
2018,August,8,32,Punjab,Okara,13,0
2018,August,8,33,Punjab,Okara,13,0
2018,August,8,34,Punjab,Okara,7,0
2018,August,8,31,Punjab,Narowal,5,0
2018,August,8,32,Punjab,Narowal,12,0
2018,August,8,33,Punjab,Narowal,12,0
2018,August,8,34,Punjab,Narowal,6,0
2018,August,8,31,Punjab,Hafizabad,5,0
2018,August,8,32,Punjab,Hafizabad,12,1
2018,August,8,33,Punjab,Hafizabad,12,0
2018,August,8,34,Punjab,Hafizabad,5,0
2018,August,8,31,Punjab,Mandi Bahauddin,5,0
2018,August,8,32,Punjab,Mandi Bahauddin,11,0
2018,August,8,33,Punjab,Mandi Bahauddin,11,0
2018,August,8,34,Punjab,Mandi Bahauddin,4,0
2018,August,8,31,Punjab,Pakpattan,4,0
2018,August,8,32,Punjab,Pakpattan,11,0
2018,August,8,33,Punjab,Pakpattan,10,0
2018,August,8,34,Punjab,Pakpattan,4,0
2018,August,8,31,Punjab,Chiniot,3,0
2018,August,8,32,Punjab,Chiniot,11,0
2018,August,8,33,Punjab,Chiniot,12,0
2018,August,8,34,Punjab,Chiniot,6,0
2018,August,8,31,Punjab,Khushab,4,0
2018,August,8,32,Punjab,Khushab,7,0
2018,August,8,33,Punjab,Khushab,9,0
2018,August,8,34,Punjab,Khushab,5,0
2018,August,8,31,Punjab,Bhakkar,4,0
2018,August,8,32,Punjab,Bhakkar,9,1
2018,August,8,33,Punjab,Bhakkar,9,0
2018,August,8,34,Punjab,Bhakkar,4,0
2018,August,8,31,Punjab,Layyah,5,0
2018,August,8,32,Punjab,Layyah,11,0
2018,August,8,33,Punjab,Layyah,9,0
2018,August,8,34,Punjab,Layyah,4,0
2018,August,8,31,Punjab,Muzaffargarh,7,0
2018,August,8,32,Punjab,Muzaffargarh,19,0
2018,August,8,33,Punjab,Muzaffargarh,18,0
2018,August,8,34,Punjab,Muzaffargarh,8,0
2018,August,8,31,Punjab,Lodhran,5,0
2018,August,8,32,Punjab,Lodhran,11,0
2018,August,8,33,Punjab,Lodhran,10,0
2018,August,8,34,Punjab,Lodhran,4,0
2018,August,8,31,Punjab,Vehari,6,0
2018,August,8,32,Punjab,Vehari,15,1
2018,August,8,33,Punjab,Vehari,14,0
2018,August,8,34,Punjab,Vehari,6,0
2018,August,8,31,Punjab,Khanewal,3,0
2018,August,8,32,Punjab,Khanewal,15,0
2018,August,8,33,Punjab,Khanewal,16,0
2018,August,8,34,Punjab,Khanewal,6,0
2018,August,8,31,Punjab,Toba Tek Singh,6,0
2018,August,8,32,Punjab,Toba Tek Singh,14,0
2018,August,8,33,Punjab,Toba Tek Singh,13,0
2018,August,8,34,Punjab,Toba Tek Singh,5,0
2018,August,8,31,Punjab,Nankana Sahib,5,0
2018,August,8,32,Punjab,Nankana Sahib,13,0
2018,August,8,33,Punjab,Nankana Sahib,13,0
2018,August,8,34,Punjab,Nankana Sahib,5,0
2018,August,8,31,Punjab,Attock,4,0
2018,August,8,32,Punjab,Attock,11,0
2018,August,8,33,Punjab,Attock,12,1
2018,August,8,34,Punjab,Attock,5,0
2018,August,8,31,Punjab,Chakwal,4,0
2018,August,8,32,Punjab,Chakwal,7,0
2018,August,8,33,Punjab,Chakwal,8,0
2018,August,8,34,Punjab,Chakwal,4,0
2018,August,8,31,Punjab,Jhelum,4,0
2018,August,8,32,Punjab,Jhelum,10,0
2018,August,8,33,Punjab,Jhelum,10,0
2018,August,8,34,Punjab,Jhelum,5,0
2018,August,8,31,Punjab,Mianwali,4,0
2018,August,8,32,Punjab,Mianwali,10,0
2018,August,8,33,Punjab,Mianwali,8,0
2018,August,8,34,Punjab,Mianwali,5,0
2018,August,8,31,Punjab,D.G. Khan,5,0
2018,August,8,32,Punjab,D.G. Khan,14,0
2018,August,8,33,Punjab,D.G. Khan,15,1
2018,August,8,34,Punjab,D.G. Khan,8,0
2018,August,8,31,Punjab,Rajanpur,5,0
2018,August,8,32,Punjab,Rajanpur,13,0
2018,August,8,33,Punjab,Rajanpur,11,0
2018,August,8,34,Punjab,Rajanpur,6,0
2018,August,8,31,Punjab,Bahawalnagar,5,0
2018,August,8,32,Punjab,Bahawalnagar,13,0
2018,August,8,33,Punjab,Bahawalnagar,13,0
2018,August,8,34,Punjab,Bahawalnagar,6,0
2018,September,9,35,Punjab,Lahore,14,0
2018,September,9,36,Punjab,Lahore,37,1
2018,September,9,37,Punjab,Lahore,34,0
2018,September,9,38,Punjab,Lahore,14,0
2018,September,9,35,Punjab,Faisalabad,11,0
2018,September,9,36,Punjab,Faisalabad,23,0
2018,September,9,37,Punjab,Faisalabad,27,0
2018,September,9,38,Punjab,Faisalabad,12,0
2018,September,9,35,Punjab,Rawalpindi,9,0
2018,September,9,36,Punjab,Rawalpindi,21,1
2018,September,9,37,Punjab,Rawalpindi,19,0
2018,September,9,38,Punjab,Rawalpindi,7,0
2018,September,9,35,Punjab,Gujranwala,8,0
2018,September,9,36,Punjab,Gujranwala,20,0
2018,September,9,37,Punjab,Gujranwala,21,0
2018,September,9,38,Punjab,Gujranwala,8,0
2018,September,9,35,Punjab,Multan,8,0
2018,September,9,36,Punjab,Multan,18,0
2018,September,9,37,Punjab,Multan,18,0
2018,September,9,38,Punjab,Multan,6,0
2018,September,9,35,Punjab,Sheikhupura,7,0
2018,September,9,36,Punjab,Sheikhupura,18,1
2018,September,9,37,Punjab,Sheikhupura,16,0
2018,September,9,38,Punjab,Sheikhupura,7,0
2018,September,9,35,Punjab,Kasur,8,0
2018,September,9,36,Punjab,Kasur,15,0
2018,September,9,37,Punjab,Kasur,15,0
2018,September,9,38,Punjab,Kasur,6,0
2018,September,9,35,Punjab,Sialkot,7,0
2018,September,9,36,Punjab,Sialkot,16,0
2018,September,9,37,Punjab,Sialkot,16,0
2018,September,9,38,Punjab,Sialkot,7,0
2018,September,9,35,Punjab,Sargodha,6,0
2018,September,9,36,Punjab,Sargodha,14,1
2018,September,9,37,Punjab,Sargodha,13,0
2018,September,9,38,Punjab,Sargodha,6,0
2018,September,9,35,Punjab,Bahawalpur,5,0
2018,September,9,36,Punjab,Bahawalpur,13,0
2018,September,9,37,Punjab,Bahawalpur,13,0
2018,September,9,38,Punjab,Bahawalpur,5,0
2018,September,9,35,Punjab,Jhang,6,0
2018,September,9,36,Punjab,Jhang,14,0
2018,September,9,37,Punjab,Jhang,14,0
2018,September,9,38,Punjab,Jhang,7,0
2018,September,9,35,Punjab,Gujrat,4,0
2018,September,9,36,Punjab,Gujrat,12,0
2018,September,9,37,Punjab,Gujrat,12,0
2018,September,9,38,Punjab,Gujrat,6,0
2018,September,9,35,Punjab,Rahim Yar Khan,7,0
2018,September,9,36,Punjab,Rahim Yar Khan,16,1
2018,September,9,37,Punjab,Rahim Yar Khan,13,0
2018,September,9,38,Punjab,Rahim Yar Khan,8,0
2018,September,9,35,Punjab,Sahiwal,4,0
2018,September,9,36,Punjab,Sahiwal,10,0
2018,September,9,37,Punjab,Sahiwal,11,0
2018,September,9,38,Punjab,Sahiwal,4,0
2018,September,9,35,Punjab,Okara,4,0
2018,September,9,36,Punjab,Okara,11,0
2018,September,9,37,Punjab,Okara,12,0
2018,September,9,38,Punjab,Okara,6,0
2018,September,9,35,Punjab,Narowal,4,0
2018,September,9,36,Punjab,Narowal,9,0
2018,September,9,37,Punjab,Narowal,10,0
2018,September,9,38,Punjab,Narowal,5,0
2018,September,9,35,Punjab,Hafizabad,4,0
2018,September,9,36,Punjab,Hafizabad,10,0
2018,September,9,37,Punjab,Hafizabad,10,0
2018,September,9,38,Punjab,Hafizabad,4,0
2018,September,9,35,Punjab,Mandi Bahauddin,4,0
2018,September,9,36,Punjab,Mandi Bahauddin,8,0
2018,September,9,37,Punjab,Mandi Bahauddin,9,1
2018,September,9,38,Punjab,Mandi Bahauddin,4,0
2018,September,9,35,Punjab,Pakpattan,4,0
2018,September,9,36,Punjab,Pakpattan,8,0
2018,September,9,37,Punjab,Pakpattan,8,0
2018,September,9,38,Punjab,Pakpattan,3,0
2018,September,9,35,Punjab,Chiniot,5,0
2018,September,9,36,Punjab,Chiniot,9,0
2018,September,9,37,Punjab,Chiniot,9,0
2018,September,9,38,Punjab,Chiniot,4,0
2018,September,9,35,Punjab,Khushab,3,0
2018,September,9,36,Punjab,Khushab,6,0
2018,September,9,37,Punjab,Khushab,7,0
2018,September,9,38,Punjab,Khushab,4,0
2018,September,9,35,Punjab,Bhakkar,3,0
2018,September,9,36,Punjab,Bhakkar,7,0
2018,September,9,37,Punjab,Bhakkar,8,0
2018,September,9,38,Punjab,Bhakkar,3,0
2018,September,9,35,Punjab,Layyah,3,0
2018,September,9,36,Punjab,Layyah,8,0
2018,September,9,37,Punjab,Layyah,8,0
2018,September,9,38,Punjab,Layyah,4,0
2018,September,9,35,Punjab,Muzaffargarh,6,0
2018,September,9,36,Punjab,Muzaffargarh,16,1
2018,September,9,37,Punjab,Muzaffargarh,15,0
2018,September,9,38,Punjab,Muzaffargarh,6,0
2018,September,9,35,Punjab,Lodhran,4,0
2018,September,9,36,Punjab,Lodhran,8,0
2018,September,9,37,Punjab,Lodhran,9,0
2018,September,9,38,Punjab,Lodhran,3,0
2018,September,9,35,Punjab,Vehari,5,0
2018,September,9,36,Punjab,Vehari,12,0
2018,September,9,37,Punjab,Vehari,12,0
2018,September,9,38,Punjab,Vehari,4,0
2018,September,9,35,Punjab,Khanewal,4,0
2018,September,9,36,Punjab,Khanewal,12,0
2018,September,9,37,Punjab,Khanewal,12,0
2018,September,9,38,Punjab,Khanewal,5,0
2018,September,9,35,Punjab,Toba Tek Singh,4,0
2018,September,9,36,Punjab,Toba Tek Singh,10,0
2018,September,9,37,Punjab,Toba Tek Singh,12,1
2018,September,9,38,Punjab,Toba Tek Singh,5,0
2018,September,9,35,Punjab,Nankana Sahib,5,0
2018,September,9,36,Punjab,Nankana Sahib,10,0
2018,September,9,37,Punjab,Nankana Sahib,11,0
2018,September,9,38,Punjab,Nankana Sahib,4,0
2018,September,9,35,Punjab,Attock,4,0
2018,September,9,36,Punjab,Attock,9,0
2018,September,9,37,Punjab,Attock,8,0
2018,September,9,38,Punjab,Attock,4,0
2018,September,9,35,Punjab,Chakwal,2,0
2018,September,9,36,Punjab,Chakwal,7,0
2018,September,9,37,Punjab,Chakwal,7,0
2018,September,9,38,Punjab,Chakwal,3,0
2018,September,9,35,Punjab,Jhelum,3,0
2018,September,9,36,Punjab,Jhelum,8,0
2018,September,9,37,Punjab,Jhelum,8,0
2018,September,9,38,Punjab,Jhelum,4,0
2018,September,9,35,Punjab,Mianwali,3,0
2018,September,9,36,Punjab,Mianwali,8,0
2018,September,9,37,Punjab,Mianwali,8,0
2018,September,9,38,Punjab,Mianwali,3,0
2018,September,9,35,Punjab,D.G. Khan,5,0
2018,September,9,36,Punjab,D.G. Khan,12,1
2018,September,9,37,Punjab,D.G. Khan,12,0
2018,September,9,38,Punjab,D.G. Khan,6,0
2018,September,9,35,Punjab,Rajanpur,4,0
2018,September,9,36,Punjab,Rajanpur,9,0
2018,September,9,37,Punjab,Rajanpur,10,0
2018,September,9,38,Punjab,Rajanpur,5,0
2018,September,9,35,Punjab,Bahawalnagar,4,0
2018,September,9,36,Punjab,Bahawalnagar,11,0
2018,September,9,37,Punjab,Bahawalnagar,10,0
2018,September,9,38,Punjab,Bahawalnagar,5,0
2018,October,10,40,Punjab,Lahore,10,0
2018,October,10,41,Punjab,Lahore,25,0
2018,October,10,42,Punjab,Lahore,23,0
2018,October,10,43,Punjab,Lahore,11,0
2018,October,10,40,Punjab,Faisalabad,8,0
2018,October,10,41,Punjab,Faisalabad,17,1
2018,October,10,42,Punjab,Faisalabad,17,0
2018,October,10,43,Punjab,Faisalabad,8,0
2018,October,10,40,Punjab,Rawalpindi,6,0
2018,October,10,41,Punjab,Rawalpindi,12,0
2018,October,10,42,Punjab,Rawalpindi,14,0
2018,October,10,43,Punjab,Rawalpindi,7,0
2018,October,10,40,Punjab,Gujranwala,6,0
2018,October,10,41,Punjab,Gujranwala,14,0
2018,October,10,42,Punjab,Gujranwala,14,0
2018,October,10,43,Punjab,Gujranwala,5,0
2018,October,10,40,Punjab,Multan,5,0
2018,October,10,41,Punjab,Multan,12,0
2018,October,10,42,Punjab,Multan,13,1
2018,October,10,43,Punjab,Multan,5,0
2018,October,10,40,Punjab,Sheikhupura,3,0
2018,October,10,41,Punjab,Sheikhupura,12,0
2018,October,10,42,Punjab,Sheikhupura,12,0
2018,October,10,43,Punjab,Sheikhupura,6,0
2018,October,10,40,Punjab,Kasur,5,0
2018,October,10,41,Punjab,Kasur,11,0
2018,October,10,42,Punjab,Kasur,11,0
2018,October,10,43,Punjab,Kasur,4,0
2018,October,10,40,Punjab,Sialkot,5,0
2018,October,10,41,Punjab,Sialkot,12,0
2018,October,10,42,Punjab,Sialkot,11,0
2018,October,10,43,Punjab,Sialkot,4,0
2018,October,10,40,Punjab,Sargodha,4,0
2018,October,10,41,Punjab,Sargodha,9,0
2018,October,10,42,Punjab,Sargodha,9,0
2018,October,10,43,Punjab,Sargodha,4,0
2018,October,10,40,Punjab,Bahawalpur,4,0
2018,October,10,41,Punjab,Bahawalpur,9,0
2018,October,10,42,Punjab,Bahawalpur,9,1
2018,October,10,43,Punjab,Bahawalpur,4,0
2018,October,10,40,Punjab,Jhang,4,0
2018,October,10,41,Punjab,Jhang,10,0
2018,October,10,42,Punjab,Jhang,9,0
2018,October,10,43,Punjab,Jhang,4,0
2018,October,10,40,Punjab,Gujrat,4,0
2018,October,10,41,Punjab,Gujrat,9,0
2018,October,10,42,Punjab,Gujrat,9,0
2018,October,10,43,Punjab,Gujrat,3,0
2018,October,10,40,Punjab,Rahim Yar Khan,5,0
2018,October,10,41,Punjab,Rahim Yar Khan,10,0
2018,October,10,42,Punjab,Rahim Yar Khan,10,0
2018,October,10,43,Punjab,Rahim Yar Khan,4,0
2018,October,10,40,Punjab,Sahiwal,3,0
2018,October,10,41,Punjab,Sahiwal,7,0
2018,October,10,42,Punjab,Sahiwal,7,0
2018,October,10,43,Punjab,Sahiwal,4,0
2018,October,10,40,Punjab,Okara,3,0
2018,October,10,41,Punjab,Okara,8,0
2018,October,10,42,Punjab,Okara,8,0
2018,October,10,43,Punjab,Okara,4,0
2018,October,10,40,Punjab,Narowal,3,0
2018,October,10,41,Punjab,Narowal,7,0
2018,October,10,42,Punjab,Narowal,7,0
2018,October,10,43,Punjab,Narowal,2,0
2018,October,10,40,Punjab,Hafizabad,3,0
2018,October,10,41,Punjab,Hafizabad,7,1
2018,October,10,42,Punjab,Hafizabad,6,0
2018,October,10,43,Punjab,Hafizabad,3,0
2018,October,10,40,Punjab,Mandi Bahauddin,3,0
2018,October,10,41,Punjab,Mandi Bahauddin,7,0
2018,October,10,42,Punjab,Mandi Bahauddin,6,0
2018,October,10,43,Punjab,Mandi Bahauddin,2,0
2018,October,10,40,Punjab,Pakpattan,3,0
2018,October,10,41,Punjab,Pakpattan,6,0
2018,October,10,42,Punjab,Pakpattan,5,0
2018,October,10,43,Punjab,Pakpattan,2,0
2018,October,10,40,Punjab,Chiniot,2,0
2018,October,10,41,Punjab,Chiniot,6,0
2018,October,10,42,Punjab,Chiniot,7,0
2018,October,10,43,Punjab,Chiniot,3,0
2018,October,10,40,Punjab,Khushab,2,0
2018,October,10,41,Punjab,Khushab,5,0
2018,October,10,42,Punjab,Khushab,5,0
2018,October,10,43,Punjab,Khushab,2,0
2018,October,10,40,Punjab,Bhakkar,3,0
2018,October,10,41,Punjab,Bhakkar,5,0
2018,October,10,42,Punjab,Bhakkar,5,0
2018,October,10,43,Punjab,Bhakkar,2,0
2018,October,10,40,Punjab,Layyah,3,0
2018,October,10,41,Punjab,Layyah,5,0
2018,October,10,42,Punjab,Layyah,6,0
2018,October,10,43,Punjab,Layyah,2,0
2018,October,10,40,Punjab,Muzaffargarh,5,0
2018,October,10,41,Punjab,Muzaffargarh,11,0
2018,October,10,42,Punjab,Muzaffargarh,9,0
2018,October,10,43,Punjab,Muzaffargarh,4,0
2018,October,10,40,Punjab,Lodhran,3,0
2018,October,10,41,Punjab,Lodhran,6,0
2018,October,10,42,Punjab,Lodhran,6,1
2018,October,10,43,Punjab,Lodhran,2,0
2018,October,10,40,Punjab,Vehari,4,0
2018,October,10,41,Punjab,Vehari,8,0
2018,October,10,42,Punjab,Vehari,8,0
2018,October,10,43,Punjab,Vehari,3,0
2018,October,10,40,Punjab,Khanewal,4,0
2018,October,10,41,Punjab,Khanewal,8,0
2018,October,10,42,Punjab,Khanewal,8,0
2018,October,10,43,Punjab,Khanewal,3,0
2018,October,10,40,Punjab,Toba Tek Singh,3,0
2018,October,10,41,Punjab,Toba Tek Singh,8,0
2018,October,10,42,Punjab,Toba Tek Singh,7,0
2018,October,10,43,Punjab,Toba Tek Singh,3,0
2018,October,10,40,Punjab,Nankana Sahib,3,0
2018,October,10,41,Punjab,Nankana Sahib,8,0
2018,October,10,42,Punjab,Nankana Sahib,7,0
2018,October,10,43,Punjab,Nankana Sahib,3,0
2018,October,10,40,Punjab,Attock,3,0
2018,October,10,41,Punjab,Attock,6,0
2018,October,10,42,Punjab,Attock,6,0
2018,October,10,43,Punjab,Attock,2,0
2018,October,10,40,Punjab,Chakwal,2,0
2018,October,10,41,Punjab,Chakwal,4,0
2018,October,10,42,Punjab,Chakwal,5,0
2018,October,10,43,Punjab,Chakwal,2,0
2018,October,10,40,Punjab,Jhelum,3,0
2018,October,10,41,Punjab,Jhelum,5,0
2018,October,10,42,Punjab,Jhelum,6,0
2018,October,10,43,Punjab,Jhelum,2,0
2018,October,10,40,Punjab,Mianwali,2,0
2018,October,10,41,Punjab,Mianwali,5,0
2018,October,10,42,Punjab,Mianwali,6,1
2018,October,10,43,Punjab,Mianwali,3,0
2018,October,10,40,Punjab,D.G. Khan,4,0
2018,October,10,41,Punjab,D.G. Khan,8,0
2018,October,10,42,Punjab,D.G. Khan,8,0
2018,October,10,43,Punjab,D.G. Khan,4,0
2018,October,10,40,Punjab,Rajanpur,3,0
2018,October,10,41,Punjab,Rajanpur,7,0
2018,October,10,42,Punjab,Rajanpur,7,0
2018,October,10,43,Punjab,Rajanpur,2,0
2018,October,10,40,Punjab,Bahawalnagar,3,0
2018,October,10,41,Punjab,Bahawalnagar,7,0
2018,October,10,42,Punjab,Bahawalnagar,8,0
2018,October,10,43,Punjab,Bahawalnagar,3,0
2018,November,11,44,Punjab,Lahore,10,0
2018,November,11,45,Punjab,Lahore,11,0
2018,November,11,46,Punjab,Lahore,11,0
2018,November,11,47,Punjab,Lahore,10,0
2018,November,11,44,Punjab,Faisalabad,6,0
2018,November,11,45,Punjab,Faisalabad,10,1
2018,November,11,46,Punjab,Faisalabad,9,0
2018,November,11,47,Punjab,Faisalabad,6,0
2018,November,11,44,Punjab,Rawalpindi,5,0
2018,November,11,45,Punjab,Rawalpindi,7,0
2018,November,11,46,Punjab,Rawalpindi,7,0
2018,November,11,47,Punjab,Rawalpindi,5,0
2018,November,11,44,Punjab,Gujranwala,5,0
2018,November,11,45,Punjab,Gujranwala,7,0
2018,November,11,46,Punjab,Gujranwala,7,0
2018,November,11,47,Punjab,Gujranwala,5,0
2018,November,11,44,Punjab,Multan,5,0
2018,November,11,45,Punjab,Multan,6,0
2018,November,11,46,Punjab,Multan,6,0
2018,November,11,47,Punjab,Multan,4,0
2018,November,11,44,Punjab,Sheikhupura,4,0
2018,November,11,45,Punjab,Sheikhupura,6,0
2018,November,11,46,Punjab,Sheikhupura,6,0
2018,November,11,47,Punjab,Sheikhupura,4,0
2018,November,11,44,Punjab,Kasur,4,0
2018,November,11,45,Punjab,Kasur,6,0
2018,November,11,46,Punjab,Kasur,5,0
2018,November,11,47,Punjab,Kasur,4,0
2018,November,11,44,Punjab,Sialkot,5,0
2018,November,11,45,Punjab,Sialkot,5,0
